idclientecrm,Status Cliente
47111363,Vigente
47111365,Cancelado
47111371,Vigente
47111374,Vigente
47111394,Cancelado
47111400,Cancelado
47111405,Cancelado
47111408,Vigente
47111434,Cancelado
47111451,Vigente
47111472,Cancelado
47111475,Cancelado
47111478,Cancelado
47111538,Cancelado
47111540,Cancelado
47111553,Vigente
47111554,Vigente
47111560,Cancelado
47111566,Cancelado
47111567,Cancelado
47111578,Vigente
47111585,Vigente
47111592,Vigente
47111627,Cancelado
47111634,Cancelado
47111639,Vigente
47111642,Cancelado
47111645,Cancelado
47111647,Cancelado
47111660,Vigente
47111670,Vigente
47111678,Vigente
47111680,Vigente
47111706,Cancelado
47111707,Cancelado
47111711,Vigente
47111713,Cancelado
47111714,Cancelado
47111716,Cancelado
47111719,Cancelado
47111722,Vigente
47111732,Cancelado
47111736,Cancelado
47111749,Vigente
47111766,Cancelado
47111767,Cancelado
47111768,Cancelado
47111769,Vigente
47111780,Cancelado
47111786,Cancelado
47111797,Cancelado
47111798,Cancelado
47111801,Cancelado
47111803,Cancelado
47111808,Cancelado
47111814,Cancelado
47111816,Cancelado
47111821,Vigente
47111824,Vigente
47111829,Vigente
47111864,Cancelado
47111865,Cancelado
47111868,Vigente
47111870,Cancelado
47111875,Cancelado
47111884,Cancelado
47111941,Cancelado
47111946,Vigente
47111948,Cancelado
47111951,Vigente
47111957,Cancelado
47111972,Cancelado
47111977,Cancelado
47111991,Cancelado
47111993,Vigente
47111994,Cancelado
47112015,Cancelado
47112034,Cancelado
47112037,Vigente
47112039,Vigente
47112050,Cancelado
47112052,Cancelado
47112053,Cancelado
47112062,Cancelado
47112064,Cancelado
47112065,Cancelado
47112066,Cancelado
47112073,Vigente
47112083,Vigente
47112092,Vigente
47112110,Cancelado
47112116,Vigente
47112124,Vigente
47112130,Vigente
47112132,Vigente
47112136,Cancelado
47112140,Cancelado
47112141,Vigente
47112145,Cancelado
47112146,Vigente
47112150,Cancelado
47112189,Cancelado
47112190,Vigente
47112218,Vigente
47112220,Cancelado
47112231,Cancelado
47112256,Cancelado
47112278,Vigente
47112309,Cancelado
47112335,Vigente
47112354,Vigente
47112364,Vigente
47112368,Cancelado
47112373,Vigente
47112376,Cancelado
47112381,Cancelado
47112393,Vigente
47112395,Cancelado
47112403,Vigente
47112409,Cancelado
47112430,Vigente
47112431,Cancelado
47112439,Cancelado
47112444,Vigente
47112466,Cancelado
47112469,Cancelado
47112480,Vigente
47112486,Cancelado
47112492,Cancelado
47112506,Cancelado
47112539,Vigente
47112542,Cancelado
47112544,Vigente
47112567,Cancelado
47112570,Vigente
47112574,Cancelado
47112577,Cancelado
47112588,Vigente
47112616,Cancelado
47112617,Vigente
47112625,Vigente
47112633,Vigente
47112642,Cancelado
47112647,Vigente
47112655,Vigente
47112666,Cancelado
47112691,Cancelado
47112703,Vigente
47112706,Cancelado
47112715,Cancelado
47112718,Cancelado
47112722,Cancelado
47112724,Vigente
47112731,Vigente
47112739,Cancelado
47112762,Cancelado
47112764,Vigente
47112772,Vigente
47112829,Cancelado
47112836,Vigente
47112840,Cancelado
47112848,Cancelado
47112851,Cancelado
47112855,Vigente
47112856,Cancelado
47112859,Vigente
47112863,Cancelado
47112869,Cancelado
47112913,Cancelado
47112920,Cancelado
47112927,Cancelado
47112929,Cancelado
47112938,Vigente
47112939,Cancelado
47112940,Cancelado
47112945,Cancelado
47112951,Cancelado
47112985,Vigente
47112986,Vigente
47112987,Vigente
47112989,Cancelado
47113000,Cancelado
47113004,Cancelado
47113007,Cancelado
47113009,Cancelado
47113010,Vigente
47113037,Cancelado
47113040,Vigente
47113048,Cancelado
47113070,Vigente
47113088,Cancelado
47113091,Cancelado
47113100,Vigente
47113105,Cancelado
47113109,Cancelado
47113110,Cancelado
47113120,Cancelado
47113134,Vigente
47113140,Vigente
47113141,Vigente
47113143,Vigente
47113144,Cancelado
47113145,Vigente
47113161,Cancelado
47113163,Vigente
47113169,Cancelado
47113181,Cancelado
47113190,Cancelado
47113192,Vigente
47113194,Vigente
47113200,Cancelado
47113203,Vigente
47113205,Cancelado
47113207,Cancelado
47113208,Cancelado
47113211,Cancelado
47113218,Cancelado
47113223,Vigente
47113232,Cancelado
47113235,Cancelado
47113246,Cancelado
47113270,Cancelado
47113290,Cancelado
47113311,Vigente
47113337,Cancelado
47113344,Vigente
47113397,Vigente
47113421,Cancelado
47113427,Cancelado
47113440,Vigente
47113444,Vigente
47113467,Vigente
47113482,Cancelado
47113488,Cancelado
47113491,Vigente
47113492,Cancelado
47113510,Vigente
47113517,Vigente
47113554,Vigente
47113577,Cancelado
47113584,Cancelado
47113587,Cancelado
47113591,Cancelado
47113601,Cancelado
47113622,Cancelado
47113627,Vigente
47113637,Cancelado
47113641,Vigente
47113653,Cancelado
47113658,Cancelado
47113659,Cancelado
47113660,Vigente
47113662,Cancelado
47113663,Cancelado
47113709,Cancelado
47113716,Vigente
47113721,Vigente
47113728,Vigente
47113745,Vigente
47113750,Cancelado
47113754,Cancelado
47113782,Vigente
47113786,Cancelado
47113791,Cancelado
47113796,Vigente
47113800,Cancelado
47113802,Vigente
47113810,Cancelado
47113811,Cancelado
47113816,Cancelado
47113822,Cancelado
47113825,Cancelado
47113827,Vigente
47113828,Cancelado
47113829,Cancelado
47113833,Vigente
47113849,Vigente
47113853,Cancelado
47113865,Cancelado
47113872,Cancelado
47113880,Vigente
47113883,Cancelado
47113886,Cancelado
47113891,Cancelado
47113897,Vigente
47113899,Cancelado
47113906,Cancelado
47113935,Vigente
47113939,Cancelado
47113948,Cancelado
47113952,Vigente
47113964,Cancelado
47113980,Cancelado
47113986,Cancelado
47113995,Cancelado
47114002,Cancelado
47114008,Vigente
47114014,Cancelado
47114092,Vigente
47114126,Cancelado
47114133,Cancelado
47114163,Cancelado
47114167,Cancelado
47114175,Cancelado
47114182,Cancelado
47114187,Cancelado
47114202,Vigente
47114209,Vigente
47114217,Cancelado
47114219,Vigente
47114220,Cancelado
47114221,Vigente
47114234,Cancelado
47114235,Cancelado
47114236,Cancelado
47114247,Cancelado
47114248,Vigente
47114271,Cancelado
47114275,Cancelado
47114277,Cancelado
47114282,Cancelado
47114288,Vigente
47114289,Cancelado
47114292,Vigente
47114297,Cancelado
47114300,Vigente
47114325,Vigente
47114333,Vigente
47114336,Vigente
47114345,Vigente
47114348,Vigente
47114359,Vigente
47114363,Vigente
47114367,Cancelado
47114384,Cancelado
47114389,Vigente
47114391,Cancelado
47114394,Vigente
47114424,Cancelado
47114427,Vigente
47114430,Vigente
47114431,Cancelado
47114432,Cancelado
47114435,Cancelado
47114440,Vigente
47114461,Vigente
47114493,Vigente
47114499,Cancelado
47114505,Cancelado
47114509,Vigente
47114527,Cancelado
47114532,Cancelado
47114537,Cancelado
47114577,Vigente
47114584,Vigente
47114601,Vigente
47114602,Vigente
47114603,Cancelado
47114614,Vigente
47114616,Cancelado
47114617,Cancelado
47114629,Vigente
47114632,Vigente
47114634,Vigente
47114643,Vigente
47114652,Cancelado
47114656,Cancelado
47114662,Cancelado
47114674,Cancelado
47114701,Cancelado
47114704,Cancelado
47114714,Cancelado
47114720,Cancelado
47114721,Cancelado
47114725,Cancelado
47114731,Cancelado
47114736,Cancelado
47114742,Cancelado
47114743,Cancelado
47114792,Vigente
47114797,Vigente
47114805,Cancelado
47114810,Cancelado
47114813,Vigente
47114819,Cancelado
47114837,Cancelado
47114845,Vigente
47114848,Cancelado
47114852,Vigente
47114853,Vigente
47114856,Cancelado
47114862,Vigente
47114867,Vigente
47114885,Cancelado
47114891,Cancelado
47114906,Cancelado
47114908,Vigente
47114910,Cancelado
47114931,Cancelado
47114935,Cancelado
47114938,Vigente
47114939,Cancelado
47114944,Cancelado
47114948,Cancelado
47114955,Cancelado
47114964,Cancelado
47114972,Vigente
47114983,Cancelado
47114992,Cancelado
47114995,Cancelado
47114996,Vigente
47114999,Cancelado
47115012,Cancelado
47115021,Vigente
47115127,Cancelado
47115132,Cancelado
47115136,Cancelado
47115139,Vigente
47115151,Cancelado
47115154,Cancelado
47115155,Cancelado
47115165,Vigente
47115169,Cancelado
47115170,Vigente
47115173,Cancelado
47115190,Cancelado
47115195,Vigente
47115198,Vigente
47115201,Vigente
47115203,Cancelado
47115205,Vigente
47115215,Cancelado
47115289,Cancelado
47115293,Vigente
47115302,Vigente
47115311,Cancelado
47115358,Vigente
47115359,Vigente
47115360,Vigente
47115364,Cancelado
47115385,Cancelado
47115395,Cancelado
47115397,Vigente
47115416,Vigente
47115419,Cancelado
47115427,Cancelado
47115462,Vigente
47115476,Cancelado
47115482,Cancelado
47115483,Cancelado
47115492,Vigente
47115493,Vigente
47115523,Cancelado
47115524,Cancelado
47115564,Vigente
47115584,Cancelado
47115590,Vigente
47115592,Cancelado
47115663,Cancelado
47115725,Cancelado
47115735,Cancelado
47115750,Cancelado
47115791,Cancelado
47115838,Cancelado
47115853,Cancelado
47115866,Cancelado
47115871,Cancelado
47115878,Cancelado
47115882,Vigente
47115888,Cancelado
47115895,Vigente
47115900,Cancelado
47115911,Cancelado
47115918,Cancelado
47115965,Cancelado
47115971,Cancelado
47115994,Vigente
47116017,Cancelado
47116021,Cancelado
47116034,Vigente
47116037,Cancelado
47116054,Vigente
47116078,Vigente
47116085,Cancelado
47116094,Cancelado
47116112,Vigente
47116122,Vigente
47116134,Cancelado
47116178,Cancelado
47116187,Vigente
47116201,Vigente
47116202,Cancelado
47116209,Cancelado
47116210,Cancelado
47116211,Vigente
47116221,Cancelado
47116228,Cancelado
47116230,Vigente
47116270,Vigente
47116288,Cancelado
47116329,Vigente
47116347,Cancelado
47116355,Vigente
47116366,Vigente
47116370,Cancelado
47116377,Cancelado
47116382,Cancelado
47116389,Cancelado
47116396,Vigente
47116405,Vigente
47116446,Vigente
47116448,Vigente
47116452,Vigente
47116459,Vigente
47116473,Vigente
47116484,Vigente
47116492,Cancelado
47116502,Cancelado
47116511,Cancelado
47116514,Vigente
47116521,Cancelado
47116528,Cancelado
47116570,Cancelado
47116572,Vigente
47116580,Cancelado
47116602,Cancelado
47116629,Cancelado
47116638,Vigente
47116644,Cancelado
47116683,Cancelado
47116685,Cancelado
47116689,Cancelado
47116691,Cancelado
47116694,Vigente
47116695,Vigente
47116717,Cancelado
47116719,Cancelado
47116722,Cancelado
47116724,Cancelado
47116726,Cancelado
47116744,Cancelado
47116758,Vigente
47116771,Vigente
47116774,Cancelado
47116781,Vigente
47116782,Cancelado
47116783,Cancelado
47116785,Vigente
47116812,Cancelado
47116816,Vigente
47116892,Cancelado
47116946,Cancelado
47116977,Vigente
47116984,Cancelado
47116990,Vigente
47116993,Vigente
47116997,Vigente
47117003,Vigente
47117057,Cancelado
47117069,Cancelado
47117079,Cancelado
47117095,Cancelado
47117106,Cancelado
47117112,Cancelado
47117120,Cancelado
47117125,Vigente
47117137,Vigente
47117146,Vigente
47117171,Cancelado
47117177,Cancelado
47117179,Vigente
47117182,Vigente
47117185,Cancelado
47117219,Cancelado
47117225,Cancelado
47117229,Cancelado
47117289,Cancelado
47117291,Vigente
47117301,Cancelado
47117302,Cancelado
47117309,Cancelado
47117310,Cancelado
47117311,Cancelado
47117313,Cancelado
47117349,Vigente
47117366,Cancelado
47117368,Vigente
47117374,Vigente
47117375,Vigente
47117388,Vigente
47117390,Vigente
47117402,Cancelado
47117413,Vigente
47117416,Vigente
47117420,Cancelado
47117421,Cancelado
47117506,Cancelado
47117520,Vigente
47117522,Cancelado
47117524,Vigente
47117528,Cancelado
47117532,Cancelado
47117570,Vigente
47117571,Cancelado
47117576,Cancelado
47117601,Vigente
47117622,Vigente
47117629,Cancelado
47117637,Vigente
47117665,Vigente
47117670,Cancelado
47117680,Cancelado
47117719,Cancelado
47117720,Cancelado
47117722,Cancelado
47117724,Vigente
47117727,Vigente
47117738,Cancelado
47117741,Cancelado
47117755,Cancelado
47117767,Vigente
47117769,Cancelado
47117779,Vigente
47117781,Cancelado
47117782,Vigente
47117786,Cancelado
47117787,Cancelado
47117795,Vigente
47117814,Cancelado
47117827,Cancelado
47117828,Cancelado
47117847,Vigente
47117853,Cancelado
47117855,Vigente
47117858,Vigente
47117876,Vigente
47117884,Cancelado
47117888,Vigente
47117891,Vigente
47117892,Vigente
47117897,Vigente
47117937,Cancelado
47117941,Cancelado
47117970,Cancelado
47118054,Cancelado
47118126,Cancelado
47118137,Vigente
47118139,Vigente
47118141,Cancelado
47118151,Cancelado
47118152,Cancelado
47118162,Cancelado
47118186,Vigente
47118213,Cancelado
47118221,Cancelado
47118264,Cancelado
47118279,Cancelado
47118281,Cancelado
47118283,Vigente
47118288,Cancelado
47118295,Vigente
47118314,Cancelado
47118315,Vigente
47118322,Cancelado
47118393,Cancelado
47118398,Cancelado
47118439,Cancelado
47118502,Cancelado
47118566,Cancelado
47118599,Cancelado
47118602,Cancelado
47118650,Vigente
47118651,Cancelado
47118655,Cancelado
47118674,Cancelado
47118677,Vigente
47118690,Cancelado
47118696,Cancelado
47118726,Cancelado
47118727,Cancelado
47118731,Vigente
47118755,Cancelado
47118785,Cancelado
47118790,Vigente
47118795,Cancelado
47118822,Vigente
47118836,Cancelado
47118851,Vigente
47118854,Vigente
47118856,Vigente
47118863,Vigente
47118869,Cancelado
47118898,Cancelado
47118933,Cancelado
47118945,Vigente
47118946,Cancelado
47119053,Cancelado
47119058,Vigente
47119059,Vigente
47119064,Cancelado
47119065,Cancelado
47119067,Cancelado
47119069,Cancelado
47119077,Vigente
47119083,Cancelado
47119104,Cancelado
47119105,Cancelado
47119106,Vigente
47119181,Cancelado
47119190,Vigente
47119201,Cancelado
47119216,Cancelado
47119217,Cancelado
47119219,Vigente
47119221,Vigente
47119224,Vigente
47119226,Vigente
47119235,Cancelado
47119237,Cancelado
47119243,Vigente
47119256,Vigente
47119261,Vigente
47119267,Cancelado
47119270,Cancelado
47119276,Vigente
47119279,Cancelado
47119293,Cancelado
47119295,Cancelado
47119315,Vigente
47119323,Cancelado
47119330,Cancelado
47119333,Vigente
47119335,Vigente
47119340,Vigente
47119345,Vigente
47119349,Cancelado
47119350,Cancelado
47119353,Vigente
47119356,Vigente
47119368,Cancelado
47119375,Cancelado
47119400,Cancelado
47119413,Cancelado
47119417,Cancelado
47119418,Vigente
47119419,Vigente
47119420,Vigente
47119425,Cancelado
47119440,Cancelado
47119443,Cancelado
47119451,Vigente
47119644,Cancelado
47119675,Cancelado
47119701,Cancelado
47119702,Vigente
47119719,Cancelado
47119747,Cancelado
47119751,Cancelado
47119753,Vigente
47119767,Cancelado
47119773,Cancelado
47119776,Vigente
47119810,Vigente
47119812,Cancelado
47119815,Vigente
47119831,Vigente
47119856,Cancelado
47119859,Vigente
47119865,Cancelado
47119866,Vigente
47119879,Cancelado
47119927,Cancelado
47119956,Cancelado
47119958,Vigente
47119981,Vigente
47120002,Cancelado
47120022,Cancelado
47120035,Cancelado
47120040,Cancelado
47120046,Vigente
47120048,Vigente
47120067,Cancelado
47120076,Cancelado
47120078,Cancelado
47120084,Vigente
47120085,Cancelado
47120086,Cancelado
47120095,Cancelado
47120101,Cancelado
47120104,Vigente
47120108,Vigente
47120110,Cancelado
47120282,Cancelado
47120314,Cancelado
47120346,Vigente
47120351,Cancelado
47120353,Cancelado
47120360,Cancelado
47120365,Cancelado
47120367,Cancelado
47120376,Vigente
47120408,Vigente
47120428,Cancelado
47120450,Cancelado
47120457,Cancelado
47120493,Vigente
47120502,Cancelado
47120503,Cancelado
47120507,Cancelado
47120553,Vigente
47120557,Vigente
47120564,Cancelado
47120584,Vigente
47120592,Cancelado
47120602,Cancelado
47120604,Cancelado
47120648,Cancelado
47120660,Vigente
47120666,Cancelado
47120669,Vigente
47120688,Cancelado
47120694,Cancelado
47120822,Vigente
47120836,Vigente
47120840,Vigente
47120870,Vigente
47120881,Vigente
47120910,Vigente
47120912,Vigente
47120919,Cancelado
47120920,Cancelado
47120923,Cancelado
47120939,Vigente
47120946,Vigente
47120949,Cancelado
47120954,Vigente
47120961,Cancelado
47120962,Cancelado
47120964,Vigente
47120966,Vigente
47120967,Cancelado
47120969,Vigente
47120973,Cancelado
47121009,Cancelado
47121011,Cancelado
47121015,Vigente
47121025,Cancelado
47121027,Vigente
47121029,Vigente
47121036,Cancelado
47121037,Vigente
47121044,Cancelado
47121046,Cancelado
47121049,Vigente
47121080,Cancelado
47121104,Cancelado
47121116,Vigente
47121118,Vigente
47121120,Cancelado
47121121,Cancelado
47121127,Cancelado
47121136,Vigente
47121178,Vigente
47121204,Vigente
47123104,Vigente
47130264,Cancelado
47136922,Cancelado
47137033,Cancelado
47149753,Vigente
47149782,Vigente
47149784,Cancelado
47149788,Cancelado
47149789,Cancelado
47149795,Cancelado
47149796,Cancelado
47149809,Vigente
47149813,Vigente
47149834,Cancelado
47149840,Cancelado
47149855,Vigente
47149868,Cancelado
47149878,Cancelado
47149882,Vigente
47149883,Cancelado
47149884,Cancelado
47149914,Cancelado
47149919,Cancelado
47149921,Cancelado
47149946,Cancelado
47149988,Cancelado
47149991,Cancelado
47149996,Vigente
47149998,Cancelado
47150013,Cancelado
47150023,Cancelado
47150027,Vigente
47150035,Cancelado
47150147,Vigente
47150152,Cancelado
47150162,Cancelado
47150167,Vigente
47150170,Cancelado
47150179,Cancelado
47150180,Cancelado
47150186,Cancelado
47150211,Cancelado
47150215,Vigente
47150229,Cancelado
47150268,Cancelado
47150272,Cancelado
47150273,Vigente
47150320,Cancelado
47150321,Vigente
47150328,Cancelado
47150330,Cancelado
47150334,Cancelado
47150359,Cancelado
47150361,Vigente
47150362,Cancelado
47150363,Cancelado
47150369,Cancelado
47150374,Vigente
47150377,Cancelado
47150387,Vigente
47150395,Cancelado
47150398,Cancelado
47150420,Vigente
47150427,Vigente
47150436,Vigente
47150437,Vigente
47150440,Cancelado
47150443,Cancelado
47150444,Vigente
47150458,Cancelado
47150465,Cancelado
47150482,Vigente
47150484,Vigente
47150495,Cancelado
47150498,Cancelado
47150507,Cancelado
47150520,Vigente
47150522,Cancelado
47150527,Cancelado
47150528,Vigente
47150530,Cancelado
47150531,Vigente
47150558,Cancelado
47150559,Cancelado
47150569,Vigente
47150608,Vigente
47150610,Cancelado
47150638,Vigente
47150645,Cancelado
47150656,Vigente
47150665,Vigente
47150678,Cancelado
47150681,Cancelado
47150694,Vigente
47150697,Cancelado
47150705,Cancelado
47150722,Vigente
47150735,Cancelado
47150736,Cancelado
47150737,Vigente
47150740,Cancelado
47150743,Vigente
47150745,Cancelado
47150747,Vigente
47150755,Vigente
47150762,Vigente
47150777,Vigente
47150780,Cancelado
47150781,Cancelado
47150782,Vigente
47150798,Cancelado
47150807,Cancelado
47150808,Cancelado
47150815,Cancelado
47150818,Vigente
47150825,Cancelado
47150834,Vigente
47150842,Cancelado
47150862,Cancelado
47150868,Vigente
47150876,Cancelado
47150880,Vigente
47150917,Vigente
47150945,Cancelado
47150953,Cancelado
47150960,Vigente
47150965,Cancelado
47151073,Cancelado
47151080,Cancelado
47151087,Cancelado
47151088,Cancelado
47151098,Cancelado
47151099,Cancelado
47151109,Vigente
47151116,Vigente
47151140,Cancelado
47151176,Cancelado
47151197,Cancelado
47151205,Vigente
47151208,Cancelado
47151216,Cancelado
47151224,Vigente
47151225,Vigente
47151265,Cancelado
47151275,Cancelado
47151276,Cancelado
47151278,Cancelado
47151282,Vigente
47151298,Cancelado
47151301,Cancelado
47151306,Vigente
47151308,Cancelado
